Gene ID	Gene Name	SRR934360	SRR934366	SRR934364	SRR934370	SRR934361	SRR934362	SRR934365	SRR934363	SRR934367	SRR934368	SRR934369
ENSG00000178927	CYBC1	1940	1265	1510	1221	929	2285	3111	1360	1858	1221	1644
ENSG00000178928	TPRX1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178934	LGALS7B	1	3	0	1	1	0	0	0	0	1	0
ENSG00000178935	ZNF552	229	61	129	105	95	203	132	150	168	136	57
ENSG00000178947	SMIM10L2A	1534	3659	1190	1587	616	1090	5899	1366	3096	6	2159
ENSG00000178950	GAK	4434	2087	3270	2332	2388	4781	4462	3739	4009	4246	4232
ENSG00000178951	ZBTB7A	3542	1224	2201	1966	1300	2555	2662	2605	2642	1708	2166
ENSG00000178952	TUFM	9139	3334	5726	3536	3687	7805	6572	6908	5750	10379	8578
ENSG00000178965	ERICH3	3	0	7	6	3	12	10	2	15	2	0
ENSG00000178966	RMI1	760	153	413	241	193	588	365	499	507	511	994
ENSG00000178971	CTC1	1885	817	1398	806	1016	1827	1345	1411	1574	1011	935
ENSG00000178974	FBXO34	4870	1311	2244	1207	1379	2968	2367	2952	2595	3065	2345
ENSG00000178977	LINC00324	145	63	113	76	52	113	179	105	108	129	109
ENSG00000178980	SELENOW	8813	6675	5860	6903	3844	8956	13034	5620	6121	2194	3667
ENSG00000178982	EIF3K	6971	3240	4284	4075	2710	7203	6015	4884	5001	5290	5176
ENSG00000178988	MRFAP1L1	4787	1883	2695	2065	1711	3868	3403	3311	3111	1987	2501
ENSG00000178996	SNX18	4597	1535	3213	1966	1435	3858	2548	3838	3717	5047	4699
ENSG00000178997	EXD1	1	1	2	0	0	5	2	1	0	2	3
ENSG00000178999	AURKB	2	30	56	31	4	52	151	13	71	11	29
ENSG00000179002	TAS1R2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179008	C14orf39	4	0	4	4	2	5	2	3	3	1	1
ENSG00000179010	MRFAP1	21613	8361	13699	9481	7827	18385	14214	15532	14490	10848	12337
ENSG00000179021	C3orf38	1289	361	972	532	378	1286	756	976	899	1180	787
ENSG00000179023	KLHDC7A	302	59	268	230	180	347	133	395	280	1011	624
ENSG00000179028		0	0	0	0	0	0	0	0	0	0	0
ENSG00000179029	TMEM107	1005	378	665	489	407	868	637	617	689	378	684
ENSG00000179031	NSA2P3	1	15	2	16	4	0	19	0	14	5	2
ENSG00000179038		2	0	1	1	5	2	1	1	2	0	0
ENSG00000179041	RRS1	414	219	307	369	162	381	509	395	350	466	323
ENSG00000179044	EXOC3L1	282	148	236	208	142	299	208	230	282	246	191
ENSG00000179046	TRIML2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	RCC2	2309	1614	2116	2048	880	2073	2840	1794	2921	3783	2374
ENSG00000179055	OR13D1	0	0	0	0	0	1	0	0	1	0	0
ENSG00000179057	IGSF22	181	43	111	40	49	163	110	143	97	63	149
ENSG00000179058	C9orf50	12	18	17	18	5	33	13	8	23	3	32
ENSG00000179059	ZFP42	0	1	1	0	0	0	0	0	0	0	1
ENSG00000179066		0	0	0	0	0	1	0	0	0	0	1
ENSG00000179071	CCDC89	15	0	10	2	4	9	2	6	12	0	1
ENSG00000179073	TAAR3P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179082	C9orf106	1	5	2	6	1	6	10	2	2	0	6
ENSG00000179083	FAM133A	14	9	9	6	7	22	1	17	14	0	12
ENSG00000179085	DPM3	1728	757	739	768	637	1661	1186	993	941	1168	1036
ENSG00000179088	C12orf42	2	0	1	0	0	5	4	0	3	2	2
ENSG00000179091	CYC1	5056	1752	2648	1835	2087	4598	3151	3786	3073	6436	3601
ENSG00000179094	PER1	6663	3099	9438	4880	4264	13776	5435	10267	11020	2607	2917
ENSG00000179097	HTR1F	2	4	1	24	1	14	8	2	17	28	4
ENSG00000179101	H3P47	1	0	1	2	1	2	4	3	0	1	0
ENSG00000179104	TMTC2	1016	196	1030	271	327	796	448	730	728	960	878
ENSG00000179111	HES7	13	64	19	6	23	22	20	13	20	1	9
ENSG00000179115	FARSA	2873	1412	1806	1118	1363	2486	2465	2143	2235	2883	2426
ENSG00000179119	SPTY2D1	2014	484	2643	804	789	2105	1286	1960	1526	1501	1081
ENSG00000179131		1	0	2	1	1	0	1	0	0	2	4
ENSG00000179133	C10orf67	12	47	15	74	3	14	50	26	34	9	19
ENSG00000179134	SAMD4B	6030	2176	4624	2791	2608	5940	3410	5564	4634	3273	4383
ENSG00000179136	LINC00670	0	0	0	0	0	1	0	0	0	1	0
ENSG00000179141	MTUS2-AS1	0	0	0	1	0	0	0	0	0	4	0
ENSG00000179142	CYP11B2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179144	GIMAP7	585	192	457	389	140	605	1028	254	579	164	313
ENSG00000179148	ALOXE3	8	15	20	7	4	21	8	3	8	21	21
ENSG00000179151	EDC3	1742	726	1171	770	601	1488	1182	1223	1313	935	596
ENSG00000179152	TCAIM	1436	309	1029	593	505	1224	852	1138	913	1500	951
ENSG00000179157	RPS2P28	0	1	0	0	0	0	0	1	1	0	0
ENSG00000179163	FUCA1	8074	3207	4321	5431	2790	6696	7708	7169	6781	9564	7290
ENSG00000179165	PXT1	2	0	1	3	1	2	0	0	1	3	1
ENSG00000179168	GGN	110	72	61	52	32	74	72	83	60	81	73
ENSG00000179170	OR7E97P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179172	HNRNPCL1	0	0	1	0	0	0	0	0	1	0	0
ENSG00000179178	TMEM125	3624	1342	1850	693	1369	2718	1996	2248	1844	1634	2122
ENSG00000179195	ZNF664	13036	3299	8741	4502	5242	10546	8201	11164	9550	9562	19704
ENSG00000179213	SIGLECL1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179218	CALR	63497	24572	50317	19737	53988	76023	62173	61154	58389	33981	81349
ENSG00000179219	LINC00311	0	0	1	0	2	0	0	1	0	4	1
ENSG00000179222	MAGED1	13763	5498	9038	5426	7177	15595	9472	13556	11158	10441	17408
ENSG00000179240	GVQW3	96	12	117	54	60	58	30	62	56	67	229
ENSG00000179241	LDLRAD3	117	126	161	224	34	127	198	77	171	42	126
ENSG00000179242	CDH4	22	297	20	100	82	18	793	12	392	11	6
ENSG00000179253		0	0	0	0	0	2	8	0	2	0	0
ENSG00000179256	SMCO3	29	0	29	8	8	28	5	21	20	7	2
ENSG00000179262	RAD23A	4419	1404	2815	1934	1841	3470	2710	3238	2781	2721	3159
ENSG00000179270	PCARE	47	9	20	18	20	16	15	9	36	121	53
ENSG00000179271	GADD45GIP1	2965	1414	1448	1508	1085	3361	2342	1857	2000	1577	1788
ENSG00000179277	MEIS3P1	253	68	204	85	81	276	89	277	280	176	121
ENSG00000179284	DAND5	9	3	2	0	10	8	1	16	7	13	42
ENSG00000179292	TMEM151A	16	2	15	3	7	13	12	5	3	2	2
ENSG00000179295	PTPN11	7658	2180	5141	3334	2416	5809	5287	6322	6070	3441	8576
ENSG00000179299	NSUN7	801	251	657	324	295	652	425	617	623	692	577
ENSG00000179300	RTL3	1	0	0	0	0	0	3	0	2	0	0
ENSG00000179304	FAM156B	0	0	0	0	0	0	0	0	1	0	1
ENSG00000179314	WSCD1	187	101	190	136	91	156	132	171	199	105	79
ENSG00000179331	RAB39A	0	0	15	1	1	9	23	0	9	3	2
ENSG00000179335	CLK3	2643	1158	2046	1271	1499	2718	1841	1880	1961	2648	1449
ENSG00000179342		0	0	0	1	1	1	0	0	0	1	1
ENSG00000179344	HLA-DQB1	628	182	7664	9995	106	8021	8236	195	8725	1358	1611
ENSG00000179348	GATA2	277	62	153	151	65	205	136	216	200	135	164
ENSG00000179361	ARID3B	174	55	154	70	93	174	178	122	144	78	71
ENSG00000179362	HMGN2P46	53	10	49	3	17	45	29	43	31	52	19
ENSG00000179363	TMEM31	1	0	3	2	2	4	4	3	1	3	0
ENSG00000179364	PACS2	3039	1394	2398	1936	1688	3624	2113	2513	2550	2097	1923
ENSG00000179381	OR4K11P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179387	ELMOD2	2512	715	1641	867	1071	2550	1587	2006	1736	1294	2208
ENSG00000179388	EGR3	625	392	10735	346	683	3669	149	2026	1816	123	99
ENSG00000179397	CATSPERE	132	26	97	36	52	141	38	124	73	147	103
ENSG00000179399	GPC5	34	14	14	9	1	19	44	21	13	3	5
ENSG00000179403	VWA1	1698	2894	1087	6248	921	2319	11542	723	4335	2817	1676
ENSG00000179406	LINC00174	542	179	464	213	706	768	269	474	426	781	646
ENSG00000179407	DNAJB8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179409	GEMIN4	2401	604	1482	624	825	1458	803	1506	1410	1033	1374
ENSG00000179412	HNRNPCL4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179420	OR6W1P	0	0	0	0	0	0	0	0	0	0	1
ENSG00000179428	IL6-AS1	1	0	0	3	1	8	3	3	4	0	1
ENSG00000179431	FJX1	45	225	79	233	19	99	148	62	180	53	297
ENSG00000179443	OR13C6P	0	0	0	0	0	1	0	0	0	0	0
ENSG00000179447	SLC24A3-AS1	0	0	1	0	1	4	0	0	0	0	3
ENSG00000179452	LINC01699	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179454	KLHL28	1391	313	896	440	447	1091	622	992	1020	814	878
ENSG00000179455	MKRN3	1	0	0	1	9	17	0	3	3	1	0
ENSG00000179456	ZBTB18	1896	456	1288	702	704	1642	948	1340	1375	1066	1113
ENSG00000179460	EEF1A1P27	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179468	OR9A2	0	0	0	0	1	0	0	0	0	0	0
ENSG00000179476	C14orf28	466	152	176	187	171	335	229	319	315	267	266
ENSG00000179477	ALOX12B	4	13	6	1	0	1	7	0	8	0	0
ENSG00000179520	SLC17A8	1	0	0	0	0	0	5	0	0	1	1
ENSG00000179523	EIF3J-DT	1053	293	670	433	375	780	589	715	689	376	383
ENSG00000179526	SHARPIN	3333	1518	1911	1684	1424	3038	3060	2104	2309	3104	1715
ENSG00000179528	LBX2	10	10	23	13	3	11	19	3	11	31	4
ENSG00000179532	DNHD1	244	97	395	140	442	554	169	272	270	398	268
ENSG00000179542	SLITRK4	68	105	141	11	30	105	95	42	151	53	802
ENSG00000179546	HTR1D	6	3	1	2	1	2	2	1	2	1	2
ENSG00000179562	GCC1	1423	431	1238	611	462	1126	913	1422	987	1171	1638
ENSG00000179564	LSMEM2	2	1	28	0	1	21	0	5	1	0	2
ENSG00000179571	NBPF17P	0	0	1	1	0	0	0	1	1	1	0
ENSG00000179577		0	0	0	0	1	0	0	0	0	0	3
ENSG00000179580	RNF151	1	1	0	2	2	5	4	3	2	4	1
ENSG00000179583	CIITA	175	77	1802	745	117	1283	2799	165	1279	1059	492
ENSG00000179588	ZFPM1	763	225	361	336	240	653	543	462	445	536	293
ENSG00000179593	ALOX15B	60	557	452	174	9	106	761	25	310	192	40
ENSG00000179598	PLD6	182	50	140	73	64	154	73	123	176	102	111
ENSG00000179600	GPHB5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179603	GRM8	96	1	59	10	29	28	5	12	39	0	66
ENSG00000179604	CDC42EP4	4775	2236	5511	2327	2259	5466	3597	3409	4265	5436	3518
ENSG00000179611	DGKZP1	56	33	70	53	25	95	93	38	99	33	43
ENSG00000179615	OR2AP1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179626	OR6C4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179627	ZBTB42	1851	1029	1258	916	721	1514	1199	1250	1714	1305	827
ENSG00000179630	LACC1	216	111	303	294	71	274	588	219	335	712	191
ENSG00000179632	MAF1	7918	3151	4259	3249	2694	6627	4528	5472	4628	4972	2604
ENSG00000179636	TPPP2	0	1	1	0	1	2	1	0	0	2	1
ENSG00000179639	FCER1A	37	17	72	47	32	103	4	66	80	37	60
ENSG00000179673	RPRML	0	0	2	0	0	0	0	0	0	0	0
ENSG00000179674	ARL14	7	5	1396	26	12	1116	5	88	24	6	4
ENSG00000179676	LINC00305	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179695	OR6C2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179698	WDR97	74	65	57	36	145	369	40	97	142	104	15
ENSG00000179709	NLRP8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179715	PCED1B	48	262	239	452	17	246	926	21	360	210	51
ENSG00000179743	FLJ37453	364	99	174	81	107	221	150	176	149	118	179
ENSG00000179750	APOBEC3B	41	18	578	19	34	317	52	37	33	52	30
ENSG00000179751	SYCN	0	0	0	0	1	0	0	0	0	0	0
ENSG00000179755		0	0	0	0	0	0	0	0	0	0	0
ENSG00000179761	PIPOX	17	8	24	23	9	28	64	14	27	24	13
ENSG00000179766	ATP8B5P	5	4	15	2	10	20	5	3	2	9	15
ENSG00000179772	FOXS1	37	41	16	31	28	45	46	79	62	22	29
ENSG00000179774	ATOH7	3	5	1	2	0	3	4	2	2	1	17
ENSG00000179776	CDH5	2984	1294	2202	2003	1283	2461	1996	2281	2531	2027	4275
ENSG00000179796	LRRC3B	1	0	1	1	1	1	0	0	2	2	1
ENSG00000179799	OR7E22P	1	0	1	0	0	1	1	0	2	9	0
ENSG00000179813	FAM216B	0	0	7	0	0	9	2	0	9	0	0
ENSG00000179817	MRGPRX4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179818	PCBP1-AS1	867	160	600	253	426	758	456	610	484	806	231
ENSG00000179820	MYADM	9238	1239	31253	2975	2896	17474	2489	14249	7553	2390	539
ENSG00000179826	MRGPRX3	0	0	0	1	0	0	2	0	0	0	0
ENSG00000179832	MROH1	8316	2392	4855	3642	4272	8386	4240	6158	4722	2714	2982
ENSG00000179833	SERTAD2	2226	1071	2344	1332	687	2209	1861	2112	2147	1504	1076
ENSG00000179840	PIK3CD-AS1	0	0	4	1	0	1	6	0	3	0	1
ENSG00000179841	AKAP5	264	30	260	95	56	261	260	139	153	73	181
ENSG00000179846	NKPD1	35	21	20	12	38	32	24	26	60	25	22
ENSG00000179855	GIPC3	126	205	108	339	66	154	392	81	258	157	279
ENSG00000179859	RNF227	154	44	180	38	56	154	61	95	78	62	201
ENSG00000179862	CITED4	952	277	970	355	322	1164	508	453	584	339	398
ENSG00000179869	ABCA13	506	124	467	326	101	286	43	321	321	71	201
ENSG00000179873	NLRP11	1	0	5	0	0	9	35	1	3	0	0
ENSG00000179886	TIGD5	1195	357	515	495	372	672	624	737	686	844	591
ENSG00000179889	PDXDC1	6660	2414	4000	2493	2766	5315	4173	4273	5395	6679	5720
ENSG00000179899	PHC1P1	11	1	10	2	15	9	4	14	5	12	8
ENSG00000179902	C1orf194	10	0	29	0	5	47	10	15	11	5	10
ENSG00000179909	ZNF154	1100	281	788	402	658	1225	435	883	809	516	455
ENSG00000179912	R3HDM2	1801	682	1197	719	732	1361	1045	1215	1169	1138	1746
ENSG00000179913	B3GNT3	12	129	14	187	0	16	201	6	248	3522	4
ENSG00000179914	ITLN1	6	1	18	7	19	23	4	5	0	2543	0
ENSG00000179915	NRXN1	41	0	13	1	21	54	5	33	8	0	4
ENSG00000179918	SEPHS2	4072	1344	2307	1389	1512	2878	2829	2887	2683	3502	4360
ENSG00000179919	OR10A7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179921	GPBAR1	13	4	24	10	4	31	50	25	28	7	3
ENSG00000179922	ZNF784	631	249	454	294	248	656	397	524	438	240	278
ENSG00000179930	ZNF648	8	0	3	0	1	3	0	1	5	0	0
ENSG00000179933	C14orf119	2824	1639	2271	1632	1020	2852	2526	2125	2162	2106	2616
ENSG00000179934	CCR8	2	0	8	3	0	11	7	0	9	0	4
ENSG00000179935	LINC00652	43	0	18	2	19	24	2	24	11	80	20
ENSG00000179938	GOLGA8J	0	0	0	0	2	0	0	0	0	0	0
ENSG00000179941	BBS10	1297	383	743	465	475	1009	643	970	823	814	1497
ENSG00000179943	FIZ1	1676	680	937	643	722	1448	948	1251	1033	748	960
ENSG00000179950	PUF60	6558	3039	4181	3032	2454	5946	4878	5062	5175	4000	2677
ENSG00000179954	SSC5D	81	34	129	91	54	217	142	182	161	704	21
ENSG00000179958	DCTPP1	1276	389	737	564	476	1125	660	833	703	1033	1030
ENSG00000179965	ZNF771	441	130	249	118	149	357	179	274	250	86	247
ENSG00000179967	PPP1R14BP3	68	56	47	78	33	82	159	53	102	123	33
ENSG00000179978	NAIPP2	2	0	14	3	3	6	0	9	3	3	4
ENSG00000179981	TSHZ1	3076	455	1723	761	914	1341	874	1895	1254	1575	1659
ENSG00000179988	PSTK	277	69	175	81	125	323	134	182	170	129	90
ENSG00000179994	SPDYE7P	0	0	0	0	1	1	0	0	0	0	0
ENSG00000179997	RPA3P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180008	SOCS4	1578	507	1520	649	758	1797	1020	1422	1235	885	1844
ENSG00000180011	ZADH2	4045	839	2148	944	1563	2127	1306	2768	1649	3369	3355
ENSG00000180015		7	2	3	1	2	9	0	7	4	9	0
ENSG00000180016	OR1E1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000180019		0	0	0	0	1	1	0	0	3	0	0
ENSG00000180035	ZNF48	906	391	302	333	301	507	522	518	579	546	603
ENSG00000180042	OR1R1P	0	0	0	0	0	0	0	1	0	0	0
ENSG00000180043	FAM71E2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180044	C3orf80	11	22	17	22	6	12	38	3	26	8	14
ENSG00000180053	NKX2-6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180061	TMEM150B	2	6	31	13	1	11	125	7	10	3	5
ENSG00000180066	LINC02870	4	7	14	12	2	8	3	2	7	30	0
ENSG00000180068	OR3A4P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180071	ANKRD18A	166	24	106	22	92	192	49	137	100	112	107
ENSG00000180083	WFDC11	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180089	TMEM86B	137	76	54	68	79	156	90	77	92	85	77
ENSG00000180090	OR3A1	0	0	1	1	0	2	5	0	0	0	0
ENSG00000180096	SEPTIN1	211	86	431	152	75	602	974	187	359	77	120
ENSG00000180098	TRNAU1AP	515	286	446	312	244	714	548	420	458	436	357
ENSG00000180104	EXOC3	3622	1429	2720	1580	1724	3642	2452	2942	2603	2439	2693
ENSG00000180105	ACER2P1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180113	TDRD6	993	76	491	103	469	800	126	814	338	1144	1488
ENSG00000180116	C12orf40	0	0	0	0	0	2	0	0	0	0	0
ENSG00000180138	CSNK1A1L	3	0	1	0	3	3	0	1	1	2	0
ENSG00000180139	ACTA2-AS1	6	4	15	18	6	17	4	3	16	7	2
ENSG00000180150	HMGN2P9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180152	XIAPP3	1	0	0	0	0	0	0	0	0	0	1
ENSG00000180155	LYNX1	1502	1537	1013	492	652	1069	564	850	729	191	969
ENSG00000180172	RPS12P23	15	7	8	4	13	23	11	9	14	15	2
ENSG00000180176	TH	7	4	5	2	1	3	4	5	1	4	0
ENSG00000180178	FAR2P1	12	1	6	0	1	12	1	4	4	0	1
ENSG00000180182	MED14	3480	1108	2880	1291	1400	3256	2208	2824	2984	2886	4323
ENSG00000180185	FAHD1	1017	425	599	380	369	1078	892	898	852	1018	769
ENSG00000180189	HMGB1P14	0	0	3	0	2	5	0	4	4	1	2
ENSG00000180190	TDRP	2632	1589	1960	1264	1425	3144	2149	2462	2839	3048	809
ENSG00000180198	RCC1	904	586	720	358	199	645	825	592	570	653	634
ENSG00000180205	WFDC9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180209	MYLPF	27	14	9	12	4	12	9	10	5	9	9
ENSG00000180210	F2	0	0	0	0	0	2	0	0	1	2	0
ENSG00000180211		662	260	371	262	259	786	448	363	336	419	235
ENSG00000180219	FAM71C	2	1	2	0	0	0	0	1	0	1	0
ENSG00000180221	TPT1P10	0	0	0	0	2	0	0	0	2	1	0
ENSG00000180228	PRKRA	2051	803	1459	1046	1009	2225	1375	1675	1473	1186	1022
ENSG00000180229	HERC2P3	36	51	29	6	1	72	22	3	14	4	11
ENSG00000180230	NACAP2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180233	ZNRF2	1240	1218	1161	1389	463	1361	1718	1093	1586	601	1308
ENSG00000180245	RRH	10	1	6	4	4	19	2	9	4	4	4
ENSG00000180251	SLC9A4	0	0	0	0	0	1	0	0	0	183	2
ENSG00000180257	ZNF816	457	106	211	160	97	288	266	471	282	795	313
ENSG00000180259	PRNT	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180263	FGD6	2158	402	1542	1210	890	1539	1118	1991	1439	3328	1923
ENSG00000180264	ADGRD2	0	0	0	0	0	0	0	0	0	0	1
ENSG00000180269	GPR139	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180279	LINC01869	8	0	13	0	15	5	6	8	1	15	12
ENSG00000180284	CNEP1R1P1	2	1	1	0	1	6	0	1	2	2	7
ENSG00000180287	PLD5	46	3	33	0	20	32	2	24	14	1	3
ENSG00000180304	OAZ2	6816	3164	4730	3934	2679	6315	6229	5510	5542	4370	3742
ENSG00000180305	WFDC10A	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180316	PNPLA1	2	0	1	0	0	5	0	6	1	0	1
ENSG00000180318	ALX1	0	0	0	0	1	0	0	1	2	0	0
ENSG00000180329	CCDC43	942	416	634	475	409	855	814	702	708	794	768
ENSG00000180332	KCTD4	0	2	0	0	0	0	0	1	0	3	0
ENSG00000180336	MEIOC	7	2	14	2	8	12	11	10	15	6	16
ENSG00000180340	FZD2	454	193	235	128	126	319	324	304	306	101	375
ENSG00000180346	TIGD2	728	196	469	293	140	386	459	365	492	859	849
ENSG00000180347	ITPRID1	0	0	1	0	0	0	1	0	0	0	0
ENSG00000180353	HCLS1	265	250	1552	642	123	1882	4672	298	1576	181	373
ENSG00000180354	MTURN	4074	1484	2603	2010	1300	2691	2021	3162	2030	844	2871
ENSG00000180357	ZNF609	3294	1202	2123	1100	875	2459	1804	2707	2728	2460	1896
ENSG00000180370	PAK2	3884	1556	2980	2076	1265	3352	3275	3209	3204	3363	3043
ENSG00000180376	CCDC66	963	258	452	351	473	951	395	707	581	320	391
ENSG00000180383	DEFB124	0	0	0	0	0	0	1	0	0	0	0
ENSG00000180385	EMC3-AS1	46	15	57	26	51	54	20	28	49	28	36
ENSG00000180386	KRTAP9-7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180389	ATP5F1EP2	2	1	1	1	0	1	1	0	2	1	1
ENSG00000180398	MCFD2	15838	3526	9193	4390	6053	14984	7443	14356	10425	7060	7524
ENSG00000180409	OR10AA1P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180422	LINC00304	3	0	1	0	3	7	0	0	0	0	0
ENSG00000180423	HARBI1	132	33	109	66	54	153	134	118	116	174	116
ENSG00000180424	DEFB123	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180425	C11orf71	1157	232	579	334	459	861	388	770	489	465	601
ENSG00000180432	CYP8B1	25	1	20	0	23	7	1	18	11	7	5
ENSG00000180433	OR6K6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180437	OR6K4P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180438	TPRXL	1	6	1	8	1	6	7	2	4	22	0
ENSG00000180440	SERTM1	952	4	229	18	631	127	9	1039	119	3	2932
ENSG00000180447	GAS1	499	28	425	104	157	539	136	257	266	33	160
ENSG00000180448	ARHGAP45	598	595	1435	942	366	2402	3499	458	2003	1015	445
ENSG00000180458		12	88	0	34	3	6	121	6	24	124	15
ENSG00000180475	OR10Q1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180479	ZNF571	483	88	208	145	192	356	242	332	297	245	292
ENSG00000180481	GLIPR1L2	241	12	172	75	61	53	111	320	21	115	255
ENSG00000180483	DEFB119	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180488	MIGA1	3666	670	2358	1010	1054	2764	1364	3007	2288	2248	3103
ENSG00000180509	KCNE1	0	0	7	0	1	3	15	3	3	4	0
ENSG00000180525	DIP2C-AS1	3	7	10	1	5	8	1	6	9	2	3
ENSG00000180530	NRIP1	1756	1732	1340	1141	450	1353	2379	1294	1972	806	1213
ENSG00000180532	ZSCAN4	17	2	8	16	3	4	13	12	5	2	0
ENSG00000180535	BHLHA15	39	1	48	20	14	43	173	27	33	23	28
ENSG00000180537	RNF182	82	47	224	33	59	234	105	116	144	34	97
ENSG00000180539	C9orf139	22	9	29	28	45	78	52	11	27	8	73
ENSG00000180543	TSPYL5	2243	578	1449	657	965	1976	930	2484	1764	3323	1341
ENSG00000180549	FUT7	2	10	25	75	4	30	77	1	24	4	4
ENSG00000180573	H2AC6	4460	2904	1552	2140	1364	2433	5735	1998	2332	11321	4671
ENSG00000180574	EIF2S3B	113	30	77	26	58	78	68	50	63	79	92
ENSG00000180581	SRP9P1	1	2	1	2	0	1	0	2	1	1	1
ENSG00000180592	SKIDA1	616	196	153	51	242	320	239	398	285	778	260
ENSG00000180596	H2BC4	106	75	51	86	25	72	254	54	112	1503	369
ENSG00000180610	ZBTB12BP	0	1	6	5	3	12	3	1	5	1	1
ENSG00000180611	MB21D2	210	157	200	188	81	228	277	187	253	52	113
ENSG00000180613	GSX2	0	0	0	0	0	1	0	0	1	0	0
ENSG00000180616	SSTR2	37	54	83	43	23	103	97	14	68	192	53
ENSG00000180626	ZNF594	982	158	507	212	334	575	275	623	543	492	494
ENSG00000180628	PCGF5	7323	786	5369	1683	2310	6588	2603	5907	3930	2647	3423
ENSG00000180638	SLC47A2	20	22	21	23	21	35	17	33	15	67	118
ENSG00000180644	PRF1	47	25	327	114	25	215	1154	63	201	52	17
ENSG00000180658	OR2A4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180660	MAB21L1	20	2	6	1	3	23	8	5	14	3	0
ENSG00000180662	RPL21P8	0	0	1	0	0	0	3	0	0	0	1
ENSG00000180663	VN1R3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180667	YOD1	1374	290	856	388	467	958	734	964	845	1642	615
ENSG00000180673	EXOC5P1	1	1	1	0	2	0	0	1	1	1	0
ENSG00000180694	TMEM64	5541	1389	3737	2162	1820	5533	3273	5386	3848	1097	2751
ENSG00000180697	C3orf22	1	0	2	1	0	1	0	0	0	1	0
ENSG00000180708	OR10K2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180712	LINC02363	2	2	2	1	2	2	9	2	2	2	5
ENSG00000180714	OR5AZ1P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180720	CHRM4	8	0	3	4	0	12	5	2	5	0	3
ENSG00000180723	OR51A9P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180730	SHISA2	3814	1411	3193	7116	1999	3911	10129	3077	6595	321	2665
ENSG00000180739	S1PR5	8	21	12	8	5	23	34	8	18	15	11
ENSG00000180745	CLRN3	1	8	1	3	0	1	0	1	4	0	0
ENSG00000180747	SMG1P3	68	18	64	18	27	54	21	34	39	30	21
ENSG00000180758	GPR157	514	138	365	182	208	370	387	334	386	325	496
ENSG00000180764	PIPSL	30	28	20	30	7	22	24	6	34	11	12
ENSG00000180767	CHST13	4	4	25	9	0	4	54	10	8	15	5
ENSG00000180769	WDFY3-AS2	1038	116	412	151	226	598	345	783	475	1095	897
ENSG00000180770	OR7E129P	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180772	AGTR2	0	0	1	0	0	1	0	0	1	0	0
ENSG00000180773	SLC36A4	889	230	918	292	363	1072	496	822	633	115	598
ENSG00000180776	ZDHHC20	4240	2104	2809	2299	1299	4246	4641	3645	4655	5643	2632
ENSG00000180777	ANKRD30B	0	0	0	11	0	2	0	1	1	1	0
